sa1_main11, sa1_7dig11, sa2_5dig11, sa2_name11, sa3_code11, sa3_name11, sa4_code11, sa4_name11, gcc_code11, gcc_name11, ste_code11, ste_name11, Connectivity, Area, Connections, LUM_Residential, LUM_Parkland, LUM_Commercial, LUM_Industrial, LandUseMixMeasure, AverageDensity, Connectivity_ZScore, AverageDensity_ZScore, LandUseMixMeasure_ZScore, SumZScore
"20604112311","2112311","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",200.86017969918038,124464.69000197761,25,72557.51434881597,15567.677731104772,362.8950837417942,0.0,0.35418434885646355,69.08322735071992,-0.25958897056711827,-0.6929578118976341,-0.3221824473292487,-1.274729229794001
"20604112312","2112312","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",306.0917383920774,251558.57000416514,77,103958.86504054023,1989.8242771319347,108841.59915178023,0.0,0.5331166816897701,109.60836290939228,1.305347078991551,-0.3657216618277063,0.439344514500376,1.3789699316642205
"20604112313","2112313","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",193.3517869291681,191361.04500319134,37,15222.307691813796,2031.9511383606587,165599.6917948241,0.0,0.2501011437797665,318.8096721352897,-0.371248957989038,1.3235566114443764,-0.765155305752704,0.18715234770263445
"20604112314","2112314","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",225.6479848534592,310217.7050039226,70,14534.934517870992,0.0,288292.85478472547,0.0,0.13891409860340093,88.05726146042007,0.10903932266736645,-0.5397445089004269,-1.238361748474553,-1.6690669347076135
"20604112315","2112315","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",204.361091703209,269131.4650044823,55,0.0,83714.91597618617,183774.29555477906,0.0,0.44828355137306797,126.99035424685168,-0.20752565924217728,-0.22536393452081235,0.07829900098349399,-0.3545905927794957
"20604112316","2112316","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",161.84378784457041,302761.0800054805,49,69568.02559238134,0.0,220223.31849938195,2944.007401171802,0.43415875936221293,52.89148665380701,-0.8398156525188292,-0.8237043921507005,0.01818460032610991,-1.6453354443434196
"20604112317","2112317","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",84.51386883050604,47329.510000566486,4,0.0,8186.612244769931,11312.503815686898,27830.39394010715,0.6909238746935518,16.21330020847367,-1.9898164648011063,-1.1198768381759767,1.110963949289647,-1.998729353687436
"20604112318","2112318","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",184.0596541187068,206454.80500301503,38,75911.09413173457,1332.2937540060375,126263.0813086989,40.256883033551276,0.5039809486493587,54.03521005830785,-0.5094355798827167,-0.8144689475686124,0.31534430776516553,-1.0085602196861636
"20604112319","2112319","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",284.3716354371594,288355.0600042894,82,157986.7168590394,372.11593862168957,110312.26454097721,0.0,0.4954490325094427,79.66143878330477,0.9823396795338134,-0.6075398821090195,0.2790329040421266,0.6538327014669205
"20604112320","2112320","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",189.16670646718052,95154.16500166699,18,39942.867521226995,13296.258942326298,514.4157222453505,39476.958140646595,0.7454989053650006,98.92544266500938,-0.43348678252208933,-0.45198510411069814,1.3432325205472782,0.4577606339144906
