sa1_main11, sa1_7dig11, sa2_5dig11, sa2_name11, sa3_code11, sa3_name11, sa4_code11, sa4_name11, gcc_code11, gcc_name11, ste_code11, ste_name11, Connectivity, Area, Connections, LUM_Parkland, LUM_Commercial, LUM_Industrial, LUM_Residential, LUM_Education, LandUseMixMeasure, AverageDensity, Connectivity_ZScore, AverageDensity_ZScore, LandUseMixMeasure_ZScore, SumZScore
"11701132306","1132306","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",213.04311585449182,131428.79500093288,28,22089.827038739168,1515.0995670428383,0.0,98722.72318465615,9101.14521053465,0.4666360268077747,50.77934323824527,-0.18601463772836888,-0.8308188874790103,0.6303384901900055,-0.3864950350173737
"11701132307","1132307","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",179.08358630929695,83759.76999976626,15,25604.510803997142,0.0,0.0,58155.25919578597,0.0,0.38249905825489594,56.721954728978375,-0.5745945178892535,-0.7786139610882058,0.18839139447796388,-1.1648170844994956
"11701132308","1132308","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",249.85417165045774,208121.40000106633,52,28401.854782702867,0.0,0.0,144785.4805499513,34934.06466852245,0.5118560138294377,46.27899293444612,0.235193660541948,-0.8703537715462316,0.8678659680168304,0.23270585701254676
"11701132309","1132309","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",83.70146282923973,47788.89000017173,4,0.0,0.0,5176.172938884665,37283.13746736036,5329.579593889641,0.4219218231335733,104.49188723761908,-1.6659987454432736,-0.3589624637294842,0.39546774560796916,-1.6294934635647889
"11703133532","1133532","11335","Redfern - Chippendale","11703","Sydney Inner City","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",232.79375143062475,313582.3000032492,73,26459.61253409137,52880.97016516428,0.0,210976.39690619108,14477.938570054248,0.5688022168729381,153.80183955817054,0.03998082534367416,0.07421787041194686,1.1669878579514081,1.281186553707029
"11701132310","1132310","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",190.39762123416222,126051.99500094273,24,0.0,0.0,10340.75800848048,115711.23699244896,0.0,0.17628093014124332,140.17116469682125,-0.4451343517998124,-0.04552550821938045,-0.8948126283259241,-1.385472488345117
"11703133703","1133703","11337","Sydney - Haymarket - The Rocks","11703","Sydney Inner City","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",236.7373260417371,240773.18500231276,57,0.0,234949.37344256294,0.0,0.0,0.0,0.0,663.0418115807672,0.08510494132272997,4.5478125679874815,-1.8207652321017134,2.812152277208498
"11701132311","1132311","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",161.34467307807756,105364.49500116683,17,5322.116515422706,0.0,0.0,97876.00156610328,2166.376919570612,0.1858754858979289,148.91398476716512,-0.777570968678952,0.03127881912594381,-0.8444152094000272,-1.5907073589530354
"11701132312","1132312","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",125.8139250435343,151016.67000235146,19,19005.501049782724,0.0,0.0,132011.1689525906,0.0,0.23512654161522856,148.3716073263163,-1.1841294221732814,0.026514116870092305,-0.5857136967429281,-1.7433290020461172
"11701132313","1132313","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",189.25193031666365,121531.12500102648,23,0.0,0.0,3658.948856898467,117872.17614392005,0.0,0.083951195258609,148.35114381529917,-0.45824385141259494,0.026334348078541122,-1.3797939496293867,-1.8117034529634406
"11701132314","1132314","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",146.46202922026418,95587.91500113253,14,20686.329545679968,1160.4251940720133,0.0,66490.8918351305,7250.268426402938,0.5175044415435979,144.2005801302484,-0.947864728462928,-0.01012771443325395,0.897535520730078,-0.06045692216610399
